2835.png	person walking: light skin tone	🚶🏻️	\U0001F6B6\U0001F3FB\U0000FE0F	U+1F6B6 U+1F3FB	person walking: light skin tone
2836.png	person walking: medium-light skin tone	🚶🏼️	\U0001F6B6\U0001F3FC\U0000FE0F	U+1F6B6 U+1F3FC	person walking: medium-light skin tone
2837.png	person walking: medium skin tone	🚶🏽️	\U0001F6B6\U0001F3FD\U0000FE0F	U+1F6B6 U+1F3FD	person walking: medium skin tone
2838.png	person walking: medium-dark skin tone	🚶🏾️	\U0001F6B6\U0001F3FE\U0000FE0F	U+1F6B6 U+1F3FE	person walking: medium-dark skin tone
2839.png	person walking: dark skin tone	🚶🏿️	\U0001F6B6\U0001F3FF\U0000FE0F	U+1F6B6 U+1F3FF	person walking: dark skin tone
2840.png	man walking: light skin tone	🚶🏻‍♂️️	\U0001F6B6\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6B6 U+1F3FB U+200D U+2642 U+FE0F	man walking: light skin tone
2841.png	man walking: medium-light skin tone	🚶🏼‍♂️️	\U0001F6B6\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6B6 U+1F3FC U+200D U+2642 U+FE0F	man walking: medium-light skin tone
2842.png	man walking: medium skin tone	🚶🏽‍♂️️	\U0001F6B6\U0001F3FD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6B6 U+1F3FD U+200D U+2642 U+FE0F	man walking: medium skin tone
2843.png	man walking: medium-dark skin tone	🚶🏾‍♂️️	\U0001F6B6\U0001F3FE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6B6 U+1F3FE U+200D U+2642 U+FE0F	man walking: medium-dark skin tone
2844.png	man walking: dark skin tone	🚶🏿‍♂️️	\U0001F6B6\U0001F3FF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6B6 U+1F3FF U+200D U+2642 U+FE0F	man walking: dark skin tone
2845.png	woman walking: light skin tone	🚶🏻‍♀️️	\U0001F6B6\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6B6 U+1F3FB U+200D U+2640 U+FE0F	woman walking: light skin tone
2846.png	woman walking: medium-light skin tone	🚶🏼‍♀️️	\U0001F6B6\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6B6 U+1F3FC U+200D U+2640 U+FE0F	woman walking: medium-light skin tone
2847.png	woman walking: medium skin tone	🚶🏽‍♀️️	\U0001F6B6\U0001F3FD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6B6 U+1F3FD U+200D U+2640 U+FE0F	woman walking: medium skin tone
2848.png	woman walking: medium-dark skin tone	🚶🏾‍♀️️	\U0001F6B6\U0001F3FE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6B6 U+1F3FE U+200D U+2640 U+FE0F	woman walking: medium-dark skin tone
2849.png	woman walking: dark skin tone	🚶🏿‍♀️️	\U0001F6B6\U0001F3FF\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6B6 U+1F3FF U+200D U+2640 U+FE0F	woman walking: dark skin tone
2850.png	person standing: light skin tone	🧍🏻️	\U0001F9CD\U0001F3FB\U0000FE0F	U+1F9CD U+1F3FB	person standing: light skin tone
2851.png	person standing: medium-light skin tone	🧍🏼️	\U0001F9CD\U0001F3FC\U0000FE0F	U+1F9CD U+1F3FC	person standing: medium-light skin tone
2852.png	person standing: medium skin tone	🧍🏽️	\U0001F9CD\U0001F3FD\U0000FE0F	U+1F9CD U+1F3FD	person standing: medium skin tone
2853.png	person standing: medium-dark skin tone	🧍🏾️	\U0001F9CD\U0001F3FE\U0000FE0F	U+1F9CD U+1F3FE	person standing: medium-dark skin tone
2854.png	person standing: dark skin tone	🧍🏿️	\U0001F9CD\U0001F3FF\U0000FE0F	U+1F9CD U+1F3FF	person standing: dark skin tone
2855.png	man standing: light skin tone	🧍🏻‍♂️️	\U0001F9CD\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9CD U+1F3FB U+200D U+2642 U+FE0F	man standing: light skin tone
2856.png	man standing: medium-light skin tone	🧍🏼‍♂️️	\U0001F9CD\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9CD U+1F3FC U+200D U+2642 U+FE0F	man standing: medium-light skin tone
2857.png	man standing: medium skin tone	🧍🏽‍♂️️	\U0001F9CD\U0001F3FD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9CD U+1F3FD U+200D U+2642 U+FE0F	man standing: medium skin tone
2858.png	man standing: medium-dark skin tone	🧍🏾‍♂️️	\U0001F9CD\U0001F3FE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9CD U+1F3FE U+200D U+2642 U+FE0F	man standing: medium-dark skin tone
2859.png	man standing: dark skin tone	🧍🏿‍♂️️	\U0001F9CD\U0001F3FF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9CD U+1F3FF U+200D U+2642 U+FE0F	man standing: dark skin tone
2860.png	woman standing: light skin tone	🧍🏻‍♀️️	\U0001F9CD\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9CD U+1F3FB U+200D U+2640 U+FE0F	woman standing: light skin tone
2861.png	woman standing: medium-light skin tone	🧍🏼‍♀️️	\U0001F9CD\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9CD U+1F3FC U+200D U+2640 U+FE0F	woman standing: medium-light skin tone
2862.png	woman standing: medium skin tone	🧍🏽‍♀️️	\U0001F9CD\U0001F3FD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9CD U+1F3FD U+200D U+2640 U+FE0F	woman standing: medium skin tone
2863.png	woman standing: medium-dark skin tone	🧍🏾‍♀️️	\U0001F9CD\U0001F3FE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9CD U+1F3FE U+200D U+2640 U+FE0F	woman standing: medium-dark skin tone
2864.png	woman standing: dark skin tone	🧍🏿‍♀️️	\U0001F9CD\U0001F3FF\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9CD U+1F3FF U+200D U+2640 U+FE0F	woman standing: dark skin tone
2865.png	person kneeling: light skin tone	🧎🏻️	\U0001F9CE\U0001F3FB\U0000FE0F	U+1F9CE U+1F3FB	person kneeling: light skin tone
2866.png	person kneeling: medium-light skin tone	🧎🏼️	\U0001F9CE\U0001F3FC\U0000FE0F	U+1F9CE U+1F3FC	person kneeling: medium-light skin tone
2867.png	person kneeling: medium skin tone	🧎🏽️	\U0001F9CE\U0001F3FD\U0000FE0F	U+1F9CE U+1F3FD	person kneeling: medium skin tone
2868.png	person kneeling: medium-dark skin tone	🧎🏾️	\U0001F9CE\U0001F3FE\U0000FE0F	U+1F9CE U+1F3FE	person kneeling: medium-dark skin tone
2869.png	person kneeling: dark skin tone	🧎🏿️	\U0001F9CE\U0001F3FF\U0000FE0F	U+1F9CE U+1F3FF	person kneeling: dark skin tone
2870.png	man kneeling: light skin tone	🧎🏻‍♂️️	\U0001F9CE\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9CE U+1F3FB U+200D U+2642 U+FE0F	man kneeling: light skin tone
2871.png	man kneeling: medium-light skin tone	🧎🏼‍♂️️	\U0001F9CE\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9CE U+1F3FC U+200D U+2642 U+FE0F	man kneeling: medium-light skin tone
2872.png	man kneeling: medium skin tone	🧎🏽‍♂️️	\U0001F9CE\U0001F3FD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9CE U+1F3FD U+200D U+2642 U+FE0F	man kneeling: medium skin tone
2873.png	man kneeling: medium-dark skin tone	🧎🏾‍♂️️	\U0001F9CE\U0001F3FE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9CE U+1F3FE U+200D U+2642 U+FE0F	man kneeling: medium-dark skin tone
2874.png	man kneeling: dark skin tone	🧎🏿‍♂️️	\U0001F9CE\U0001F3FF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9CE U+1F3FF U+200D U+2642 U+FE0F	man kneeling: dark skin tone
2875.png	woman kneeling: light skin tone	🧎🏻‍♀️️	\U0001F9CE\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9CE U+1F3FB U+200D U+2640 U+FE0F	woman kneeling: light skin tone
2876.png	woman kneeling: medium-light skin tone	🧎🏼‍♀️️	\U0001F9CE\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9CE U+1F3FC U+200D U+2640 U+FE0F	woman kneeling: medium-light skin tone
2877.png	woman kneeling: medium skin tone	🧎🏽‍♀️️	\U0001F9CE\U0001F3FD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9CE U+1F3FD U+200D U+2640 U+FE0F	woman kneeling: medium skin tone
2878.png	woman kneeling: medium-dark skin tone	🧎🏾‍♀️️	\U0001F9CE\U0001F3FE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9CE U+1F3FE U+200D U+2640 U+FE0F	woman kneeling: medium-dark skin tone
2879.png	woman kneeling: dark skin tone	🧎🏿‍♀️️	\U0001F9CE\U0001F3FF\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9CE U+1F3FF U+200D U+2640 U+FE0F	woman kneeling: dark skin tone
2880.png	person with white cane: light skin tone	🧑🏻‍🦯️	\U0001F9D1\U0001F3FB\U0000200D\U0001F9AF\U0000FE0F	U+1F9D1 U+1F3FB U+200D U+1F9AF	person with white cane: light skin tone
2881.png	person with white cane: medium-light skin tone	🧑🏼‍🦯️	\U0001F9D1\U0001F3FC\U0000200D\U0001F9AF\U0000FE0F	U+1F9D1 U+1F3FC U+200D U+1F9AF	person with white cane: medium-light skin tone
2882.png	person with white cane: medium skin tone	🧑🏽‍🦯️	\U0001F9D1\U0001F3FD\U0000200D\U0001F9AF\U0000FE0F	U+1F9D1 U+1F3FD U+200D U+1F9AF	person with white cane: medium skin tone
2883.png	person with white cane: medium-dark skin tone	🧑🏾‍🦯️	\U0001F9D1\U0001F3FE\U0000200D\U0001F9AF\U0000FE0F	U+1F9D1 U+1F3FE U+200D U+1F9AF	person with white cane: medium-dark skin tone
2884.png	person with white cane: dark skin tone	🧑🏿‍🦯️	\U0001F9D1\U0001F3FF\U0000200D\U0001F9AF\U0000FE0F	U+1F9D1 U+1F3FF U+200D U+1F9AF	person with white cane: dark skin tone
2885.png	man with white cane: light skin tone	👨🏻‍🦯️	\U0001F468\U0001F3FB\U0000200D\U0001F9AF\U0000FE0F	U+1F468 U+1F3FB U+200D U+1F9AF	man with white cane: light skin tone
2886.png	man with white cane: medium-light skin tone	👨🏼‍🦯️	\U0001F468\U0001F3FC\U0000200D\U0001F9AF\U0000FE0F	U+1F468 U+1F3FC U+200D U+1F9AF	man with white cane: medium-light skin tone
2887.png	man with white cane: medium skin tone	👨🏽‍🦯️	\U0001F468\U0001F3FD\U0000200D\U0001F9AF\U0000FE0F	U+1F468 U+1F3FD U+200D U+1F9AF	man with white cane: medium skin tone
2888.png	man with white cane: medium-dark skin tone	👨🏾‍🦯️	\U0001F468\U0001F3FE\U0000200D\U0001F9AF\U0000FE0F	U+1F468 U+1F3FE U+200D U+1F9AF	man with white cane: medium-dark skin tone
2889.png	man with white cane: dark skin tone	👨🏿‍🦯️	\U0001F468\U0001F3FF\U0000200D\U0001F9AF\U0000FE0F	U+1F468 U+1F3FF U+200D U+1F9AF	man with white cane: dark skin tone
2890.png	woman with white cane: light skin tone	👩🏻‍🦯️	\U0001F469\U0001F3FB\U0000200D\U0001F9AF\U0000FE0F	U+1F469 U+1F3FB U+200D U+1F9AF	woman with white cane: light skin tone
2891.png	woman with white cane: medium-light skin tone	👩🏼‍🦯️	\U0001F469\U0001F3FC\U0000200D\U0001F9AF\U0000FE0F	U+1F469 U+1F3FC U+200D U+1F9AF	woman with white cane: medium-light skin tone
2892.png	woman with white cane: medium skin tone	👩🏽‍🦯️	\U0001F469\U0001F3FD\U0000200D\U0001F9AF\U0000FE0F	U+1F469 U+1F3FD U+200D U+1F9AF	woman with white cane: medium skin tone
2893.png	woman with white cane: medium-dark skin tone	👩🏾‍🦯️	\U0001F469\U0001F3FE\U0000200D\U0001F9AF\U0000FE0F	U+1F469 U+1F3FE U+200D U+1F9AF	woman with white cane: medium-dark skin tone
2894.png	woman with white cane: dark skin tone	👩🏿‍🦯️	\U0001F469\U0001F3FF\U0000200D\U0001F9AF\U0000FE0F	U+1F469 U+1F3FF U+200D U+1F9AF	woman with white cane: dark skin tone
2895.png	person in motorized wheelchair: light skin tone	🧑🏻‍🦼️	\U0001F9D1\U0001F3FB\U0000200D\U0001F9BC\U0000FE0F	U+1F9D1 U+1F3FB U+200D U+1F9BC	person in motorized wheelchair: light skin tone
2896.png	person in motorized wheelchair: medium-light skin tone	🧑🏼‍🦼️	\U0001F9D1\U0001F3FC\U0000200D\U0001F9BC\U0000FE0F	U+1F9D1 U+1F3FC U+200D U+1F9BC	person in motorized wheelchair: medium-light skin tone
2897.png	person in motorized wheelchair: medium skin tone	🧑🏽‍🦼️	\U0001F9D1\U0001F3FD\U0000200D\U0001F9BC\U0000FE0F	U+1F9D1 U+1F3FD U+200D U+1F9BC	person in motorized wheelchair: medium skin tone
2898.png	person in motorized wheelchair: medium-dark skin tone	🧑🏾‍🦼️	\U0001F9D1\U0001F3FE\U0000200D\U0001F9BC\U0000FE0F	U+1F9D1 U+1F3FE U+200D U+1F9BC	person in motorized wheelchair: medium-dark skin tone
2899.png	person in motorized wheelchair: dark skin tone	🧑🏿‍🦼️	\U0001F9D1\U0001F3FF\U0000200D\U0001F9BC\U0000FE0F	U+1F9D1 U+1F3FF U+200D U+1F9BC	person in motorized wheelchair: dark skin tone
2900.png	man in motorized wheelchair: light skin tone	👨🏻‍🦼️	\U0001F468\U0001F3FB\U0000200D\U0001F9BC\U0000FE0F	U+1F468 U+1F3FB U+200D U+1F9BC	man in motorized wheelchair: light skin tone
2901.png	man in motorized wheelchair: medium-light skin tone	👨🏼‍🦼️	\U0001F468\U0001F3FC\U0000200D\U0001F9BC\U0000FE0F	U+1F468 U+1F3FC U+200D U+1F9BC	man in motorized wheelchair: medium-light skin tone
2902.png	man in motorized wheelchair: medium skin tone	👨🏽‍🦼️	\U0001F468\U0001F3FD\U0000200D\U0001F9BC\U0000FE0F	U+1F468 U+1F3FD U+200D U+1F9BC	man in motorized wheelchair: medium skin tone
2903.png	man in motorized wheelchair: medium-dark skin tone	👨🏾‍🦼️	\U0001F468\U0001F3FE\U0000200D\U0001F9BC\U0000FE0F	U+1F468 U+1F3FE U+200D U+1F9BC	man in motorized wheelchair: medium-dark skin tone
2904.png	man in motorized wheelchair: dark skin tone	👨🏿‍🦼️	\U0001F468\U0001F3FF\U0000200D\U0001F9BC\U0000FE0F	U+1F468 U+1F3FF U+200D U+1F9BC	man in motorized wheelchair: dark skin tone
2905.png	woman in motorized wheelchair: light skin tone	👩🏻‍🦼️	\U0001F469\U0001F3FB\U0000200D\U0001F9BC\U0000FE0F	U+1F469 U+1F3FB U+200D U+1F9BC	woman in motorized wheelchair: light skin tone
2906.png	woman in motorized wheelchair: medium-light skin tone	👩🏼‍🦼️	\U0001F469\U0001F3FC\U0000200D\U0001F9BC\U0000FE0F	U+1F469 U+1F3FC U+200D U+1F9BC	woman in motorized wheelchair: medium-light skin tone
2907.png	woman in motorized wheelchair: medium skin tone	👩🏽‍🦼️	\U0001F469\U0001F3FD\U0000200D\U0001F9BC\U0000FE0F	U+1F469 U+1F3FD U+200D U+1F9BC	woman in motorized wheelchair: medium skin tone
2908.png	woman in motorized wheelchair: medium-dark skin tone	👩🏾‍🦼️	\U0001F469\U0001F3FE\U0000200D\U0001F9BC\U0000FE0F	U+1F469 U+1F3FE U+200D U+1F9BC	woman in motorized wheelchair: medium-dark skin tone
2909.png	woman in motorized wheelchair: dark skin tone	👩🏿‍🦼️	\U0001F469\U0001F3FF\U0000200D\U0001F9BC\U0000FE0F	U+1F469 U+1F3FF U+200D U+1F9BC	woman in motorized wheelchair: dark skin tone
2910.png	person in manual wheelchair: light skin tone	🧑🏻‍🦽️	\U0001F9D1\U0001F3FB\U0000200D\U0001F9BD\U0000FE0F	U+1F9D1 U+1F3FB U+200D U+1F9BD	person in manual wheelchair: light skin tone
2911.png	person in manual wheelchair: medium-light skin tone	🧑🏼‍🦽️	\U0001F9D1\U0001F3FC\U0000200D\U0001F9BD\U0000FE0F	U+1F9D1 U+1F3FC U+200D U+1F9BD	person in manual wheelchair: medium-light skin tone
2912.png	person in manual wheelchair: medium skin tone	🧑🏽‍🦽️	\U0001F9D1\U0001F3FD\U0000200D\U0001F9BD\U0000FE0F	U+1F9D1 U+1F3FD U+200D U+1F9BD	person in manual wheelchair: medium skin tone
2913.png	person in manual wheelchair: medium-dark skin tone	🧑🏾‍🦽️	\U0001F9D1\U0001F3FE\U0000200D\U0001F9BD\U0000FE0F	U+1F9D1 U+1F3FE U+200D U+1F9BD	person in manual wheelchair: medium-dark skin tone
2914.png	person in manual wheelchair: dark skin tone	🧑🏿‍🦽️	\U0001F9D1\U0001F3FF\U0000200D\U0001F9BD\U0000FE0F	U+1F9D1 U+1F3FF U+200D U+1F9BD	person in manual wheelchair: dark skin tone
2915.png	man in manual wheelchair: light skin tone	👨🏻‍🦽️	\U0001F468\U0001F3FB\U0000200D\U0001F9BD\U0000FE0F	U+1F468 U+1F3FB U+200D U+1F9BD	man in manual wheelchair: light skin tone
2916.png	man in manual wheelchair: medium-light skin tone	👨🏼‍🦽️	\U0001F468\U0001F3FC\U0000200D\U0001F9BD\U0000FE0F	U+1F468 U+1F3FC U+200D U+1F9BD	man in manual wheelchair: medium-light skin tone
2917.png	man in manual wheelchair: medium skin tone	👨🏽‍🦽️	\U0001F468\U0001F3FD\U0000200D\U0001F9BD\U0000FE0F	U+1F468 U+1F3FD U+200D U+1F9BD	man in manual wheelchair: medium skin tone
2918.png	man in manual wheelchair: medium-dark skin tone	👨🏾‍🦽️	\U0001F468\U0001F3FE\U0000200D\U0001F9BD\U0000FE0F	U+1F468 U+1F3FE U+200D U+1F9BD	man in manual wheelchair: medium-dark skin tone
2919.png	man in manual wheelchair: dark skin tone	👨🏿‍🦽️	\U0001F468\U0001F3FF\U0000200D\U0001F9BD\U0000FE0F	U+1F468 U+1F3FF U+200D U+1F9BD	man in manual wheelchair: dark skin tone
2920.png	woman in manual wheelchair: light skin tone	👩🏻‍🦽️	\U0001F469\U0001F3FB\U0000200D\U0001F9BD\U0000FE0F	U+1F469 U+1F3FB U+200D U+1F9BD	woman in manual wheelchair: light skin tone
2921.png	woman in manual wheelchair: medium-light skin tone	👩🏼‍🦽️	\U0001F469\U0001F3FC\U0000200D\U0001F9BD\U0000FE0F	U+1F469 U+1F3FC U+200D U+1F9BD	woman in manual wheelchair: medium-light skin tone
2922.png	woman in manual wheelchair: medium skin tone	👩🏽‍🦽️	\U0001F469\U0001F3FD\U0000200D\U0001F9BD\U0000FE0F	U+1F469 U+1F3FD U+200D U+1F9BD	woman in manual wheelchair: medium skin tone
2923.png	woman in manual wheelchair: medium-dark skin tone	👩🏾‍🦽️	\U0001F469\U0001F3FE\U0000200D\U0001F9BD\U0000FE0F	U+1F469 U+1F3FE U+200D U+1F9BD	woman in manual wheelchair: medium-dark skin tone
2924.png	woman in manual wheelchair: dark skin tone	👩🏿‍🦽️	\U0001F469\U0001F3FF\U0000200D\U0001F9BD\U0000FE0F	U+1F469 U+1F3FF U+200D U+1F9BD	woman in manual wheelchair: dark skin tone
2925.png	person running: light skin tone	🏃🏻️	\U0001F3C3\U0001F3FB\U0000FE0F	U+1F3C3 U+1F3FB	person running: light skin tone
2926.png	person running: medium-light skin tone	🏃🏼️	\U0001F3C3\U0001F3FC\U0000FE0F	U+1F3C3 U+1F3FC	person running: medium-light skin tone
2927.png	person running: medium skin tone	🏃🏽️	\U0001F3C3\U0001F3FD\U0000FE0F	U+1F3C3 U+1F3FD	person running: medium skin tone
2928.png	person running: medium-dark skin tone	🏃🏾️	\U0001F3C3\U0001F3FE\U0000FE0F	U+1F3C3 U+1F3FE	person running: medium-dark skin tone
2929.png	person running: dark skin tone	🏃🏿️	\U0001F3C3\U0001F3FF\U0000FE0F	U+1F3C3 U+1F3FF	person running: dark skin tone
2930.png	man running: light skin tone	🏃🏻‍♂️️	\U0001F3C3\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3C3 U+1F3FB U+200D U+2642 U+FE0F	man running: light skin tone
2931.png	man running: medium-light skin tone	🏃🏼‍♂️️	\U0001F3C3\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3C3 U+1F3FC U+200D U+2642 U+FE0F	man running: medium-light skin tone
2932.png	man running: medium skin tone	🏃🏽‍♂️️	\U0001F3C3\U0001F3FD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3C3 U+1F3FD U+200D U+2642 U+FE0F	man running: medium skin tone
2933.png	man running: medium-dark skin tone	🏃🏾‍♂️️	\U0001F3C3\U0001F3FE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3C3 U+1F3FE U+200D U+2642 U+FE0F	man running: medium-dark skin tone
2934.png	man running: dark skin tone	🏃🏿‍♂️️	\U0001F3C3\U0001F3FF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3C3 U+1F3FF U+200D U+2642 U+FE0F	man running: dark skin tone
2935.png	woman running: light skin tone	🏃🏻‍♀️️	\U0001F3C3\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3C3 U+1F3FB U+200D U+2640 U+FE0F	woman running: light skin tone
2936.png	woman running: medium-light skin tone	🏃🏼‍♀️️	\U0001F3C3\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3C3 U+1F3FC U+200D U+2640 U+FE0F	woman running: medium-light skin tone
2937.png	woman running: medium skin tone	🏃🏽‍♀️️	\U0001F3C3\U0001F3FD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3C3 U+1F3FD U+200D U+2640 U+FE0F	woman running: medium skin tone
2938.png	woman running: medium-dark skin tone	🏃🏾‍♀️️	\U0001F3C3\U0001F3FE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3C3 U+1F3FE U+200D U+2640 U+FE0F	woman running: medium-dark skin tone
2939.png	woman running: dark skin tone	🏃🏿‍♀️️	\U0001F3C3\U0001F3FF\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3C3 U+1F3FF U+200D U+2640 U+FE0F	woman running: dark skin tone
2940.png	woman dancing: light skin tone	💃🏻️	\U0001F483\U0001F3FB\U0000FE0F	U+1F483 U+1F3FB	woman dancing: light skin tone
2941.png	woman dancing: medium-light skin tone	💃🏼️	\U0001F483\U0001F3FC\U0000FE0F	U+1F483 U+1F3FC	woman dancing: medium-light skin tone
2942.png	woman dancing: medium skin tone	💃🏽️	\U0001F483\U0001F3FD\U0000FE0F	U+1F483 U+1F3FD	woman dancing: medium skin tone
2943.png	woman dancing: medium-dark skin tone	💃🏾️	\U0001F483\U0001F3FE\U0000FE0F	U+1F483 U+1F3FE	woman dancing: medium-dark skin tone
2944.png	woman dancing: dark skin tone	💃🏿️	\U0001F483\U0001F3FF\U0000FE0F	U+1F483 U+1F3FF	woman dancing: dark skin tone
2945.png	man dancing: light skin tone	🕺🏻️	\U0001F57A\U0001F3FB\U0000FE0F	U+1F57A U+1F3FB	man dancing: light skin tone
2946.png	man dancing: medium-light skin tone	🕺🏼️	\U0001F57A\U0001F3FC\U0000FE0F	U+1F57A U+1F3FC	man dancing: medium-light skin tone
2947.png	man dancing: medium skin tone	🕺🏽️	\U0001F57A\U0001F3FD\U0000FE0F	U+1F57A U+1F3FD	man dancing: medium skin tone
2948.png	man dancing: medium-dark skin tone	🕺🏾️	\U0001F57A\U0001F3FE\U0000FE0F	U+1F57A U+1F3FE	man dancing: medium-dark skin tone
2949.png	man dancing: dark skin tone	🕺🏿️	\U0001F57A\U0001F3FF\U0000FE0F	U+1F57A U+1F3FF	man dancing: dark skin tone
2950.png	person in suit levitating: light skin tone	🕴🏻️	\U0001F574\U0001F3FB\U0000FE0F	U+1F574 U+1F3FB	person in suit levitating: light skin tone
2951.png	person in suit levitating: medium-light skin tone	🕴🏼️	\U0001F574\U0001F3FC\U0000FE0F	U+1F574 U+1F3FC	person in suit levitating: medium-light skin tone
2952.png	person in suit levitating: medium skin tone	🕴🏽️	\U0001F574\U0001F3FD\U0000FE0F	U+1F574 U+1F3FD	person in suit levitating: medium skin tone
2953.png	person in suit levitating: medium-dark skin tone	🕴🏾️	\U0001F574\U0001F3FE\U0000FE0F	U+1F574 U+1F3FE	person in suit levitating: medium-dark skin tone
2954.png	person in suit levitating: dark skin tone	🕴🏿️	\U0001F574\U0001F3FF\U0000FE0F	U+1F574 U+1F3FF	person in suit levitating: dark skin tone
2955.png	person in steamy room: light skin tone	🧖🏻️	\U0001F9D6\U0001F3FB\U0000FE0F	U+1F9D6 U+1F3FB	person in steamy room: light skin tone
2956.png	person in steamy room: medium-light skin tone	🧖🏼️	\U0001F9D6\U0001F3FC\U0000FE0F	U+1F9D6 U+1F3FC	person in steamy room: medium-light skin tone
2957.png	person in steamy room: medium skin tone	🧖🏽️	\U0001F9D6\U0001F3FD\U0000FE0F	U+1F9D6 U+1F3FD	person in steamy room: medium skin tone
2958.png	person in steamy room: medium-dark skin tone	🧖🏾️	\U0001F9D6\U0001F3FE\U0000FE0F	U+1F9D6 U+1F3FE	person in steamy room: medium-dark skin tone
2959.png	person in steamy room: dark skin tone	🧖🏿️	\U0001F9D6\U0001F3FF\U0000FE0F	U+1F9D6 U+1F3FF	person in steamy room: dark skin tone
2960.png	man in steamy room: light skin tone	🧖🏻‍♂️️	\U0001F9D6\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9D6 U+1F3FB U+200D U+2642 U+FE0F	man in steamy room: light skin tone
2961.png	man in steamy room: medium-light skin tone	🧖🏼‍♂️️	\U0001F9D6\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9D6 U+1F3FC U+200D U+2642 U+FE0F	man in steamy room: medium-light skin tone
2962.png	man in steamy room: medium skin tone	🧖🏽‍♂️️	\U0001F9D6\U0001F3FD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9D6 U+1F3FD U+200D U+2642 U+FE0F	man in steamy room: medium skin tone
2963.png	man in steamy room: medium-dark skin tone	🧖🏾‍♂️️	\U0001F9D6\U0001F3FE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9D6 U+1F3FE U+200D U+2642 U+FE0F	man in steamy room: medium-dark skin tone
2964.png	man in steamy room: dark skin tone	🧖🏿‍♂️️	\U0001F9D6\U0001F3FF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9D6 U+1F3FF U+200D U+2642 U+FE0F	man in steamy room: dark skin tone
2965.png	woman in steamy room: light skin tone	🧖🏻‍♀️️	\U0001F9D6\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9D6 U+1F3FB U+200D U+2640 U+FE0F	woman in steamy room: light skin tone
2966.png	woman in steamy room: medium-light skin tone	🧖🏼‍♀️️	\U0001F9D6\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9D6 U+1F3FC U+200D U+2640 U+FE0F	woman in steamy room: medium-light skin tone
